domain,date,text,paper_id,sentence_id,is_subjective
www.automotiveworld.com,2018-07-11 00:00:00,MBUX makes it possible for the first time for two or more users to connect simultaneously to the system.,248451,1533,1
www.nzherald.co.nz,2018-07-05 00:00:00,"Davis said workers at stores in the cities were more likely to find jobs, but it would be more difficult in regional areas such as Hawke's Bay.",80846,14019,1
www.nzherald.co.nz,2018-07-05 00:00:00,"In that situation, judges typically have a hearing to determine the amount.",80373,13380,1
www.pulse.ng,2018-07-04 22:55:00,Israel authorities say they have offered villagers an alternative site.,239792,19399,1
bworldonline.com,2018-07-05 00:07:35,"It must have been “tricky” to make, and
3.",118054,10291,3
www.thenews.com.pk,2018-07-05 00:00:00,Washington has since told countries they must stop buying Iranian oil from Nov. 4 or face financial measures.,637407,11539,1
www.livemint.com,2018-07-04 23:50:42,"The aim is not to stop or restrict foreign investments but to install safeguards that will ensure India’s security is not compromised, they said.",158834,16715,1
www.livemint.com,2018-07-04 23:05:43,Photo: Mint.,159343,18690,0
www.channelnewsasia.com,2018-07-04 23:01:04,In France the area is often referred to dismissively by its department number - 93.,204230,18977,3
www.pulse.ng,2018-07-04 23:59:00,"news
Romania's parliament voted through controversial changes to the penal code on Wednesday, a move condemned by President Klaus Iohannis as ""dictatorship of the majority"".",240191,16346,1
www.41nbc.com,2018-07-18 00:00:00,"- Advertisement -
British police are reportedly investigating three new sexual assault allegations against Oscar-winning actor Kevin Spacey, including one accusation that dates back more than two decades.",50479,520,1
www.thechronicle.com.au,2018-07-05 05:00:00,It continues a dream run towards glory after sweeping through their pool matches without defeat.,385007,5408,3
www.sunshinecoastdaily.com.au,2018-07-05 06:14:00,"The Australian Women's Golf team to contest the UL International Crown in Korea has been named Minjee Lee, Katherine Kirk, Sarah Jane Smith and Su Oh.",428082,4000,1
www.standardmedia.co.ke,2018-07-05 00:00:00,How can police officers come with four armoured personnel carriers and shoot unarmed residents?,503004,11886,0
www.business-standard.com,2018-07-05 00:00:00,CBI sources said there have been instances in the past where people against whom look out circular has been issued went abroad and never returned.,272511,16263,1
www.firstpost.com,2018-07-07 00:00:00,The government also allocated Rs 250 crore to National High Speed Rail Corporation Limited (NHSRCL) as the state's share to the special purpose vehicle of Mumbai-Ahmedabad bullet train project.,195275,2392,1
www.channelnewsasia.com,2018-07-05 01:50:40,LONDON: Caroline Wozniacki's honeymoon on grass was short-lived as she became the 11th women's seed to fall on the first three days at Wimbledon in a 6-4 1-6 7-5 second-round defeat by Ekaterina Makarova on Wednesday.,204823,7839,0
www.taiwannews.com.tw,2018-07-05 04:16:00,"The large banner said ""Abolish I.C.E.""",1078,6162,1
www.automotiveworld.com,2018-07-11 00:00:00,"For more information, please visit: https://www.hyundai.co.uk/
The New Car Awards celebrate the best new cars on sale and they’re voted for by the expert reviewers at Auto Express.",248482,1596,1
www.standardmedia.co.ke,2018-07-05 00:00:00,Nancy has not seen or heard from Frank since he went to prison.,503049,12805,1
www.standardmedia.co.ke,2018-07-05 00:00:00,After the verdict she and her children left the courtroom separately.,503049,12800,1
www.tvnz.co.nz,2018-07-05 00:00:00,The report outlined the alleged incidents which include a male partner trying to kiss and touch four clerks at a Christmas party.,85328,11283,1
www.thechronicle.com.au,2018-07-05 01:00:00,"""He's worked hard and is throwing better than ever including metre and metre-and-a-half personal bests in training.",384895,8785,3
bworldonline.com,2018-07-05 00:09:45,"The funds raised from the first tranche of the P25-billion bonds under shelf registration will be used to finance the company’s R-10 Section Project, a 2.6-kilometer elevated toll road set to extend the C-3 Road exit ramp of Segment 10 to R-10 Road near the Port Area.",118000,10112,1
www.dailymail.co.uk,2018-07-04 22:48:43,"Under fire: Erin flew into the fit of rage after Eden (pictured) failed to pass a lie detector test
'Not OK': Viewers promptly took to Twitter, outraged by what they saw
'Show some social responsibility': Similar sentiments were shared by many others on social media
'Domestic violence is not funny.",254264,19823,1
www.standardmedia.co.ke,2018-07-05 00:00:00,"His comments also came on the day Maranda Boys High School, in Siaya County, was closed indefinitely after student unrest.",503147,11920,1
www.americanthinker.com,2018-07-20 00:00:00,Knows that capitalism is great and allowing corporations to keep more of the money they earn will help achieve economic growth and give people the opportunity to move up the economic ladder.,450575,226,3
www.nzherald.co.nz,2018-07-05 00:00:00,The lawyer for Two Shores Holiday Village argued that there was a valid reason for Morley's dismissal because he fundamentally refused to follow instructions.,81093,14735,1
www.standardmedia.co.ke,2018-07-05 00:00:00,"| Published Thu, July 5th 2018 at 00:00, Updated July 4th 2018 at 23:26 GMT +3
A relative of Pheeraphat 'Night' Sompiengjai, one of the members of a Thai youth football team currently trapped at the Tham Luang cave.",503050,12618,0
www.nzherald.co.nz,2018-07-05 00:00:00,"Advertisement
Prosecutors said evidence found at the crime scene was clearly matched to the arrested suspect.",80369,13341,1
www.filmibeat.com,2018-07-05 00:10:00,He went to London after the incident and then he got busy with a film shoot.,60741,10065,3
indianexpress.com,2018-07-05 01:24:04,"At 10.57 pm, Bhuvanesh enters the house with the dog,” said a police officer.",230577,8303,1
www.eurekalert.org,2018-07-06 00:00:00,"As the smaller galaxy broke up, its stars were thrown onto very radial orbits.",131605,3079,1
www.standardmedia.co.ke,2018-07-05 00:00:00,"Fortunately, that wasn’t the case, for Mohammed was right; there was no mercury in the sugar.",503174,11819,1
www.gladstoneobserver.com.au,2018-07-05 04:30:00,Mr Warrington will return to his former role overseeing HR and safety at the station.,696624,6104,1
www.nzherald.co.nz,2018-07-05 00:00:00,Authorities have not provided the causes of death.,81553,14452,1
www.livemint.com,2018-07-04 23:01:28,"The company’s 2017-18 annual report showed that it has an outstanding corporate guarantee of ₹870 crore to SVL Ltd, formerly Shriram Industrial Holdings Ltd, the unlisted holding company of non-financial businesses of the Shriram group.",158685,18951,1
www.automotiveworld.com,2018-07-11 00:00:00,"The Insignia is packed with the latest technology including Lane Keep Assist and Automatic Emergency Braking, ensuring a high level of safety.",248464,1757,1
www.channelnewsasia.com,2018-07-04 23:25:40,"""Ball dogs"" are not a novelty in tennis, with them already having appeared on court at the Brazil Open.",204831,17560,1
www.41nbc.com,2018-07-18 00:00:00,"The last living male white northern white rhino, named Sudan, died last March.",50499,590,1
japantoday.com,2018-07-05 05:56:00,"If that's your best or not doesn't matter.""",501491,4541,1
www.channelnewsasia.com,2018-07-05 01:50:40,"Advertisement
Advertisement
With both women playing fine tennis and moving each other all round the court, Makarova earned three more match points and converted the second.",204823,7845,0
www.businessinsider.sg,2018-07-05 00:00:00,"Maradona has argued that it is actually the English that was guilty of such tactics and even accused the Three Lions of “theft.”
He told Argentine TV, as per The Mirror: “I saw a monumental theft.",233077,15779,3
www.nzherald.co.nz,2018-07-05 00:00:00,Housing and Urban Development Minister Phil Twyford said eligible buyers would have an equal chance to own a KiwiBuild home at cost price through a ballot system.,80448,13527,1
indianexpress.com,2018-07-04 23:28:29,"From the moment Azarenka dropped serve with a loose error in the third game, Pliskova always looked likely to break that sequence against the Belarussian who is still trying to rediscover her past form after returning from having a baby.",229093,17380,3
www.nzherald.co.nz,2018-07-05 00:00:00,BMW says its exports reduced the US trade deficit by around US$1 billion.,81217,13689,1
www.eurekalert.org,2018-07-07 00:00:00,Rubin said a bat's typical attack behavior can include closing its wings around a moth or extending a wing to scoop a moth into its mouth.,131741,2543,1
www.nzherald.co.nz,2018-07-05 00:00:00,Authorities said 61-year-old Daniel Mendoza Sr. of Rock Island was pronounced dead at the scene.,81553,14450,1
www.pulse.ng,2018-07-05 00:00:00,"""But a woman should be allowed to not to wear a bra under her T-shirt,"" he added.",240210,12829,3
www.nzherald.co.nz,2018-07-05 00:00:00,"Harlingen immigration attorney Norma Sepulveda is representing a dozen parents detained at Port Isabel, including Canas.",81552,14091,1
www.thechronicle.com.au,2018-07-05 06:00:00,"""Especially when there was nine of them onto two or three players on the floor.",384891,4404,1
japantoday.com,2018-07-05 06:20:00,© Thomson Reuters 2018.,501447,3973,0
www.standardmedia.co.ke,2018-07-05 00:00:00,ALSO READ: Beware England!,503129,12664,0
www.taiwannews.com.tw,2018-07-05 05:40:00,"New York, Higashioka (3), Judge (24), Stanton (21).",1918,4712,0
www.nzherald.co.nz,2018-07-05 00:00:00,The final option is to leave them in there for three or four months until the rains subside is also being considered.,80546,12987,1
www.channelnewsasia.com,2018-07-04 23:56:01,"""Counterstrike is major economies' first reaction to Washington's trade war,"" it said in its editorial.",204514,16535,1
indianexpress.com,2018-07-04 23:28:29,"The last few years I was waiting for a good result and it still didn’t come, maybe this year is the time; I am feeling great.” She will play Romanian 28th seed Mihaela Buzarnescu next.",229093,17385,3
www.filmibeat.com,2018-07-05 00:10:00,"Kashmira is at major fault here and she should apologise to mami, as my mami (Sunita) has been taking care of the whole family.""",60741,10079,3
www.nzherald.co.nz,2018-07-05 00:00:00,They were a team when they went into the cave system and are probably a closer team now.,81515,14603,1
www.abc.net.au,2018-07-05 07:05:16,RMIT ABC Fact Check finds out.,569794,3484,0
www.asianage.com,2018-07-04 23:15:00,The bench also sought details as to how much space has been given for commercial activities.,236519,18067,1
indianexpress.com,2018-07-04 23:29:50,"Aiming a dig at the office-bearers, it said: “… almost every decision of the Committee of Administrators which is not palatable to the office bearers (and other like-minded persons) is being characterized as a ‘matter of policy’ which (according to them) can only be taken by the General Body.”
Providing examples, the status report mentioned how the general body resolutions sought to exclude Puducherry, Uttarakhand and Mizoram from participating in the Ranji Trophy and the other BCCI tournaments despite the CoA nod, which “carried out” the directions of the court.",227683,17324,2
