task,score,domain,date,text,paper_id
2812.0,3,www.ekathimerini.com,2018-07-07 00:00:00,He claims that the European Union is more dangerous than China and is pressuring Macron to consider leaving the bloc.,421977
11671.0,1,www.standardmedia.co.ke,2018-07-05 00:00:00,"Kariobangi Sharks, who finished third in the league last season, signed just three players, including George Abege and Moses Mwangi formerly of Sony Sugar.",502961
15781.0,1,www.businessinsider.sg,2018-07-05 00:00:00,"England’s one goal in normal time arrived via a penalty kick won by captain and key striker Harry Kane, who held his nerve to convert from the spot.",233077
18100.0,1,www.koimoi.com,2018-07-04 23:14:05,"Directed by Rajkumar Hirani, the film also stars Dia Mirza, Manisha Koirala, Paresh Rawal, Anushka Sharma, Sonam Kapoor and Boman Irani.",140383
5532.0,3,www.sunshinecoastdaily.com.au,2018-07-05 05:00:00,"Once we get in, she'll race to the stage and position herself in the prime spot, front and centre, where she'll happily stand for 10 hours enduring bands she's never heard of and music she hates.",428029
4236.0,1,www.taiwannews.com.tw,2018-07-05 06:02:00,DW editors send out a selection of the day's hard news and quality feature journalism.,1708
9927.0,1,www.freepressjournal.in,2018-07-05 00:15:47,It already owns landmark hotels such as The Savoy and The Connaught in London.,364675
4347.0,1,www.abc.net.au,2018-07-05 06:00:29,"""They choose their words carefully.",569978
16286.0,1,www.business-standard.com,2018-07-05 00:00:00,"According to Shubhada Rao, group president and chief economist, YES Bank, “The fiscal impact of MSP recalibration is estimated at around Rs 150 billion to Rs 200 billion (0.1 per cent of gross domestic product), premised on government procurement growing by 1 per cent in 2018-19, on the back of expectations of normal monsoon.”
Rao does not see a risk to 2018-19 fiscal deficit target, as “it appears that the government has made adequate provisions in the Union Budget.”
However, others are not so sure.",273457
6382.0,1,www.dailyexaminer.com.au,2018-07-05 03:53:06,"The Mayor of Gold Coast, Tom Tate (Photo by Scott Barbour/Getty Images)
The mayor said the skeleton-type, pyramid would allow divers to swim through it.",692446
3508.0,1,www.abc.net.au,2018-07-05 07:05:16,"These vaccines include three strains of the virus rather than the usual four, and are designed to target the strains most commonly affecting older people.",569794
108.0,0,www.motherjones.com,2018-07-20 00:00:00,Had it with the political fireworks?,484538
14842.0,1,www.nzherald.co.nz,2018-07-05 00:00:00,"Daisy McCrackin of 2002's Halloween: Resurrection fame and fellow performer Joseph Capone were lucky to have survived the ordeal, the details of which were made public for the first time.",80862
19774.0,1,www.dailymail.co.uk,2018-07-04 22:48:59,"In New Hampshire, more than 100 people from 48 countries became U.S. citizens during a ceremony at the Strawbery Banke museum in Portsmouth as part of the museum's annual ""American Celebration.""",254637
10337.0,1,www.firstpost.com,2018-07-05 00:07:23,"(Reporting by Suleiman Al-Khalidi, writing by Angus McDowall; Editing by Toby Chopra, William Maclean)
This story has not been edited by Firstpost staff and is generated by auto-feed.",195070
16039.0,1,www.businessinsider.sg,2018-07-05 00:00:00,"He won his third Oscar for the role, and it could be his last, as he’s said that he’s retiring from acting.",233091
15148.0,1,www.moneycontrol.com,2018-07-05 00:00:00,It comes with premium black upholstery with contrasting door inserts.,651128
7463.0,1,indianexpress.com,2018-07-05 02:19:33,"Subhash Pawar, posted with Goregaon police station, also allegedly tried to strip inside the police station after his superiors threatened to initiate action against him.",230184
9328.0,1,www.channelnewsasia.com,2018-07-05 00:30:55,The study was limited by the fact that researchers do not know the reasons for some patients not receiving smoking cessation medication.,206962
3803.0,1,japantoday.com,2018-07-05 06:43:00,"The quality of their grapes, and the typically Japanese perfectionism of their winemaking"" had impressed their peers, he told the local newspapers, L'Independant.",501484
7138.0,0,www.taiwannews.com.tw,2018-07-05 02:47:00,"___
12:40 p.m.",1769
15382.0,1,www.dailyexaminer.com.au,2018-07-05 00:00:00,Looker will pilot the in-form Art Attack in the Prelude hoping to capitalise on recent success at Grafton.,692548
16484.0,1,www.channelnewsasia.com,2018-07-04 23:56:15,After an opening two days in which seeds perished in the hot Wimbledon sunshine there was some respite on Wednesday as several favoured players eased into the third round.,204613
2971.0,1,www.eurekalert.org,2018-07-06 00:00:00,"The finding that this endangered species may not readily abandon habitat that is detrimental for fitness was surprising, and warrants immediate attention from the conservation community.""",131559
7660.0,1,indianexpress.com,2018-07-05 02:01:53,"The states were told that in the event of doing so — the BJP-ruled Madhya Pradesh (MP) and Chhattisgarh governments were giving farmers Rs 150 and Rs 200 per quintal, respectively, over and above the MSPs for wheat and paddy — the Centre wouldn’t procure beyond their internal public distribution system requirements.",229084
5461.0,1,www.sunshinecoastdaily.com.au,2018-07-05 05:00:00,"John McCutcheon
FOR fitness fanatic Dallas Blacklaw, 521km on a cycle was his idea of a fun time.",427863
16783.0,1,indianexpress.com,2018-07-04 23:48:51,"The Mumbai Cricket Association (MCA) had invited applications from candidates for Mumbai’s senior and under-19 teams, the deadline for which ended on Tuesday.",229074
6992.0,1,www.financialexpress.com,2018-07-05 02:59:48,"Indications of April-May’18 promise a monthly GST mop-up touching Rs 100,000 crore in the current fiscal year.",244773
19164.0,1,www.dailysabah.com,2018-07-04 22:57:43,"""Now that the kids have been found, we can relax a little, and we can consider other plans,"" Narongsak Osotthanakorn, commander of the search and rescue mission and governor of Chiang Rai province where the cave is located, told a press briefing, dpa reported.",198144
5196.0,1,www.abc.net.au,2018-07-05 05:03:18,"With traffic in the other lane, it would have to swerve onto the footpath and injure you and a bystander.",569812
11881.0,1,www.standardmedia.co.ke,2018-07-05 00:00:00,"The operation that lasted five hours also left families homeless, with locals claiming the officers torched some houses and beat them.",503004
13328.0,1,www.nzherald.co.nz,2018-07-05 00:00:00,Al-Baghdadi has been reported killed or wounded on a number of occasions but is widely believed to still be alive.,81197
3433.0,1,www.news-mail.com.au,2018-07-05 07:10:49,"So, of course, I have chosen to dedicate 250 words to the topic.",86643
8997.0,1,indianexpress.com,2018-07-05 00:50:04,"(Photo: Praveen Khanna/file)
After the Emergency, there was a view that the Supreme Court was suffering from a crisis of legitimacy, as illustrated by its pro-government judgments.",230698
5911.0,1,www.abc.net.au,2018-07-05 04:50:26,"Sudan, the last northern white rhino, died early this year, but it may not be the end of the line.",570481
4715.0,0,www.taiwannews.com.tw,2018-07-05 05:40:00,L_Liriano 3-5.,1918
19900.0,1,www.dailymail.co.uk,2018-07-04 22:47:48,"Well, three stars, according to the label.",260639
3628.0,1,www.sunshinecoastdaily.com.au,2018-07-05 07:00:00,"ALL PARLIAMENTS in Australia have eroded values and principles of respect and courtesy, and in the Senate, we recently heard about the argument between Senator David Leyonhjelm and Sarah Hanson-Young, and now the Member for Ballarat Catherine King enters the affray.",427997
16072.0,1,www.businessinsider.sg,2018-07-05 00:00:00,"source Embr Labs
They came up with the idea for Embr Wave and submitted to the Intel Make it Wearable competition that October.",232948
8634.0,1,www.channelnewsasia.com,2018-07-05 01:05:25,"""The term 'golden generation' is obviously one the players didn't come up with and it's not something we pay too much importance to,"" he told a news conference at Belgium's training base outside Moscow.",204197
3333.0,1,www.thechronicle.com.au,2018-07-05 08:00:00,"Many are divorced or never married, however they have reached a time in their lives where they can afford to travel.",384955
14964.0,3,www.nzherald.co.nz,2018-07-05 00:00:00,"Gonnelli said the traffic overload has the potential to be ""a nightmare either way.""",80555
10700.0,0,www.pulse.ng,2018-07-05 00:04:00,"news
A mother of an incurably ill six-year-old boy faces up to eight years in prison in Russia for trying to sell anti-seizure medication she bought for her child, she and charities said on Wednesday.",239837
19842.0,1,sputniknews.com,2018-07-04 22:48:00,"CC0 ‘EU, China Have Common Interests to Cope With US Protectionism’ - Analyst
Dr Louis Brennan: It’s undoubtedly significant, it’s perhaps not surprising because it’s certainly consistent with what would have been China’s ambition for some time to develop a closer relationship with Europe, and in that way offset the influence of longstanding European American relationships.",128107
8366.0,1,indianexpress.com,2018-07-05 01:21:22,"He halted for an extra second after the referee blew his whistle, trying to decide which way to go before choosing to go to the right.",228896
10539.0,1,indianexpress.com,2018-07-05 00:05:07,"It laid down that the states shall send their proposals three months prior to the retirement of the incumbent DGP; that the UPSC shall prepare a panel of three officers suitable for elevation to the post of DGP; that the state shall appoint one of the persons from the panel only; that there would be no appointments of Acting DGP; that a person appointed as DGP should continue to hold the post for a reasonable period “beyond the date of superannuation”; that the UPSC should as far as practicable empanel officers who have got clear two years of service, giving due weightage to merit and seniority; and that “any legislation/rule framed by any of the states or the Central Government running counter to the direction shall remain in abeyance”.",229077
3136.0,3,www.eurekalert.org,2018-07-06 00:00:00,"""Whilst we can speculate on when the bear became extinct based on existing evidence, more research, particularly on the many undated specimens from caves and fens is needed before a clearer patterns of where brown bear distribution and extinction in Britain emerges,""
###",131294
9396.0,1,pakobserver.net,2018-07-05 00:30:34,"Talking to media after appearing before the court in case pertaining to his lifetime disqualification, he said that he would respect the verdict of the court whether the judgement would be in his favor or not.",174590
7496.0,1,indianexpress.com,2018-07-05 02:19:23,"The ruling BJP, which suffered huge reverses in Morbi and 10 other districts of this belt at December’s State Assembly elections, has reasons to grant handsome MSP increases for both.",231385
1534.0,1,www.automotiveworld.com,2018-07-11 00:00:00,"The intelligent voice control with natural speech recognition is proficient in various Chinese dialects, including Sichuanese and Cantonese.",248451
10618.0,1,indianexpress.com,2018-07-05 00:04:55,"So, restrictions cannot be imposed without the LG having had an opportunity to discuss the pros and cons and return the matter for reconsideration.",227843
10789.0,1,www.dailyexaminer.com.au,2018-07-05 00:03:00,The son told police that when he arrived home he poured an open bottle of vodka down the sink and his mother lunged at him.,692405
