score,domain,date,text,paper_id
1,www.dailyexaminer.com.au,2018-07-05 00:00:00,"Earlier this year, CVC general manager Ashley Lindsay said the council approved $100,518,672 worth of applications between July 1, 2017, and April 30 this year.",692429
1,www.channelnewsasia.com,2018-07-04 23:00:53,"The Swiss government wants to carry out deeper discussion with the country's semi-autonomous cantons and groups like trade unions to resolve differences before talks resume, he said.",205159
1,www.asianage.com,2018-07-05 05:40:00,"Mr Kejriwal called the apex court decision “a big victory for the people of Delhi...a big victory for democracy victory.”
Immediately after the court ruling, Mr Kejriwal chaired a meeting of all Cabinet ministers at his residence to discuss critical projects and mounted attack on Prime Minister Narendra Modi.",236626
1,www.standardmedia.co.ke,2018-07-05 00:00:00,"[Peter Ochieng', Standard]
In summary Procedure was done on man who was hit by a lorry as he rode on a boda boda
Patient had a clot which the doctors successfully removed.",502942
1,www.nzherald.co.nz,2018-07-05 00:00:00,Stewart allegedly pistol-whipped Mr Capone before his co-accused placed black hoods over the victims' heads and drove them to Jones' home in Compton.,80862
1,www.standardmedia.co.ke,2018-07-05 00:00:00,"ALSO READ: Man stabs his father to death in domestic row
Nancy managed to wrestle herself away and turned to face her attacker, who was wearing a black baseball cap.",503049
1,sputniknews.com,2018-07-05 00:53:53,He is scheduled to be arraigned in court on July 18.,128482
1,www.business-standard.com,2018-07-05 00:00:00,"last week
There were 13 deals worth $527.14 million and one exit between June 29, 2017 and July 4, 2017
Top five this year
The top five deals this year accounted for 41 per cent of the in terms of deal value.",273210
1,www.channelnewsasia.com,2018-07-04 23:11:41,"It helps to be familiar with developmental milestones, such as crawling, walking, and different phases of talking.",203949
1,www.dailymail.co.uk,2018-07-04 23:17:31,"Cavani hit a brace for Uruguay against Portugal but subsequently suffered an injury
The Paris Saint-Germain star went into the tournament off the back of a season in which he in which he scored 40 goals in 48 appearances at club level.",254781
1,whdh.com,2018-07-18 00:00:00,The Indigo Girls will also be on stage.,319655
1,www.abc.net.au,2018-07-05 06:12:30,"""They're much more vibrant the way they play, much more colourful than in the old days, now they've even transferred to coloured bowling balls,"" Mr Davies said.",570163
1,www.abc.net.au,2018-07-05 04:50:26,Global pioneer in reproductive science Thomas Hildebrandt has watched the decline of the subspecies of the iconic animal over the past 20 years.,570481
1,www.dailymail.co.uk,2018-07-04 23:12:18,"Cordons were set up and people were being moved back,' she said.",249724
1,japantoday.com,2018-07-05 05:11:00,"“That doesn’t mean that we should continue monetary easing until the jobless rate hits 2 percent though.”
Harada is considered as among those on the nine-member board who promote the positive effect that massive injections of money could have on the economy and inflation, rather than the demerits of prolonged easing such as the hit to banks’ margins.",501394
1,www.financialexpress.com,2018-07-05 02:19:01,"According to Parekh, while some of the plans for the future are still on the drawing board stage, yet, these are the broad contours.",245706
1,www.standardmedia.co.ke,2018-07-04 22:49:00,"[Courtesy]
The envoy asked more Kenyans to take advantage of the enabling environment that includes an all-inclusive business permit acquired within six hours of application.",503085
1,www.channelnewsasia.com,2018-07-04 23:10:33,"'Les Bleus' will be inspired by the two-decade anniversary of their only World Cup win in 1998, while double winners Uruguay's modern generation are desperate to recreate the black-and-white-era glories of their 1930 and 1950 trophies.",203995
1,www.sunshinecoastdaily.com.au,2018-07-05 05:00:00,BURN TO SHINE: Dallas Blacklaw (pictured with wife Catrina) will cycle 521km to raise money for DV.,427863
1,indianexpress.com,2018-07-05 00:20:46,Opener Liton Das was the only batsman to reach double figures and his 25 was more than half his side’s total.,228837
1,www.nzherald.co.nz,2018-07-05 00:00:00,"The Cabinet office releases directions over this period and affirms in paragraph 16 of Cabinet Office Memoranda (17) 1: ""That the neutrality of the Public Service and other agencies in the state service must be protected throughout the pre-election period.""",79915
1,sputniknews.com,2018-07-04 23:59:00,"""These two patients are in critical condition following exposure to the nerve agent Novichok,"" Sally Davies was quoted as saying by Reuters.",128796
1,www.standardmedia.co.ke,2018-07-05 00:00:00,"They said they were surprised to later learn that the documents they had signed were discharge and indemnity forms intended to cushion the dam owner, Mansukh Patel.",503125
1,www.ndtv.com,2018-07-04 23:55:08,"He also tasked members of his staff with personal assignments, including finding him another apartment, getting his tickets to sporting events and trying to help his wife find a job.",643784
1,www.automotiveworld.com,2018-07-11 00:00:00,"In addition, next-generation IntelliLux LED Matrix lighting is available, delivering performance without dazzling oncoming drivers.",248464
1,www.americanthinker.com,2018-07-20 00:00:00,A member from one of the international dive teams said electricians and engineers are laying cables and lighting along a route from the cave entrance to a forward base around a mile-and-a-quarter inside.,450523
1,www.abc.net.au,2018-07-05 07:05:16,UK counter-terrorism police are now leading the investigation and said the possibility that the case is linked with the poisoning of former Russian spy Sergei Skripal and his daughter Yulia was a line of enquiry.,570553
1,www.nzherald.co.nz,2018-07-05 00:00:00,That was a rise of 4000 on the same period last year.,81748
1,japantoday.com,2018-07-05 06:45:00,"It's hard to imagine that he was involved in something like this,"" said a ministry official.",501401
1,www.dailymail.co.uk,2018-07-04 22:48:59,"LIGHTING UP THE NIGHT SKIES
In New York, the Macy's fireworks show over the East River promises 25 minutes of sparkle and ""ahhhh,"" plus the West Point Band and entertainers including Kelly Clarkson, Ricky Martin and Keith Urban on NBC's broadcast.",254637
1,www.automotiveworld.com,2018-07-11 00:00:00,"Anne Hidalgo, Mayor of Paris and President of C40, said: “Cities and car manufacturers have a vocation to join forces for the future of mobility.",248414
1,www.nzherald.co.nz,2018-07-05 00:00:00,"Aan assessment of the different track options, taking into account cultural, landscape and other technical information, would be undertaken in September.",81282
1,www.tvnz.co.nz,2018-07-05 00:00:00,"At 38, Williams was the oldest woman in the field, but she is now into the third round a year after getting to the final.",85237
1,www.dailysabah.com,2018-07-05 00:00:00,"Thousands of US protesters rally against Trump's immigration crackdown
Liberty Island has been evacuated because of a climber at the Statue of Liberty.",198068
1,www.business-standard.com,2018-07-05 00:00:00,"“The HAL insurance cover has been reinsured with domestic and foreign We do not expect the incident to result in an immediate increase in premiums,” said Nikhil Kulabkar, lead of aviation practice at JLT Independent Insurance, a broking firm.",273295
1,time.com,2018-07-05 00:00:00,"Bynum said she was “canvassing and keeping account of what (her) community cares about,” but was instead deemed as “suspicious” enough by one of her constituents for them to call the cops.",354308
1,www.taiwannews.com.tw,2018-07-04 23:02:00,Advances in stem cell research reveal the potential of stem cells that can change the way the diseases are perceived and treated.,2183
1,www.automotiveworld.com,2018-07-11 00:00:00,"Steve Fowler said: “New city cars have arrived on the market over the last 12 months, but none has managed to knock the Volkswagen up!",248487
1,armenpress.am,2018-07-09 00:00:00,"We don’t have any additional public information yet,” he said.",401677
1,www.nzherald.co.nz,2018-07-05 00:00:00,"• June 2018:
Peters announces legal action against Boyle, Hughes, Tolley and Bennett and the Attorney-General on behalf of the Ministry of Social Development.",79915
1,www.dailymail.co.uk,2018-07-04 22:52:47,"Tough time: Michelle also said she decided to write a book about her struggles with the early menopause, so her daughter will understand when she's older
Michelle has spoken openly about her struggles after making the brave decision to undergo the procedures in 2015, to severely reduce the risk of cancer which had been heightened by the mutated BRCA2 gene.",263508
1,www.businessinsider.sg,2018-07-05 00:00:00,"But as psychologist William von Hippel puts it in an article on the BBC website, it may not be the case that our inhibitory abilities suppress our personality.",233153
1,www.abc.net.au,2018-07-05 06:00:29,"Micro factors are the weekly, monthly, quarterly and yearly data releases.",569978
1,www.sunshinecoastdaily.com.au,2018-07-05 05:00:00,"Contributed
FOUR authors who began their writing journeys on the Sunshine Coast and are now taking the publishing world by storm will be sharing their stories at the this year's Voices on the Coast literature festival.",428208
1,www.eurekalert.org,2018-07-06 00:00:00,"Although these are statistically significant results from a randomised trail with a high level of scientific evidence, Salas-Huetos emphasised that subjects in the study were all healthy and apparently fertile men following a western-style diet.",131753
1,www.scmp.com,2018-07-05 03:57:27,"Faeldon, who was the subject of Senate, Justice and Ombudsman investigations, is now a deputy administrator in the Office of Civil Defence.",501008
1,www.businessinsider.sg,2018-07-05 00:00:00,"source Skye Gould/Business Insider
Trump said last August that a military option was not out of the question for dealing with the Venezuelan crisis, but details of the president’s seriousness about the issue had not been reported until Wednesday.",233117
1,www.nzherald.co.nz,2018-07-05 00:00:00,Agee says several fire departments responded to the blaze and that the cause of the explosion is under investigation.,79865
1,www.taiwannews.com.tw,2018-07-04 23:08:00,"(Graphic: Business Wire)
A key factor driving the market’s growth is the increasing demand for wearable devices.",1025
1,www.nzherald.co.nz,2018-07-05 00:00:00,Police are now also alerting Auckland EDs before they deliver anyone with suspected mental health issues who may be aggressive.,79651
